"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","Panel 4A [kW]","Panel 4A* [kVA]","Panel 4A Power Factor []","Panel 4G [kW]","PACU-1 [kW]","PACU-2 [kW]","CT4L1 [kW]","CT5L2 [kW]","CT6L3 [kW]","SOLAR [kW]"
2026-06-18 17:03:00,80.229430000,0.126998889,274.769077495,275.048540842,274.864845278,0.889066709,24.108652256,3.362504604,-6.835701111,7.799561111,0.876640042,1.755878889,44.899881111,40.409371111,-2.489916667,-6.799780000,-0.123484444,-0.126998889
2026-06-18 16:48:00,76.769615556,0.128232222,274.594168598,274.793565274,274.628411933,0.894948931,24.241200040,3.379156827,-6.867725556,7.835070000,0.876754486,1.754861111,44.268774444,37.613705556,-2.484746667,-6.799386667,-0.121545556,-0.128232222
2026-06-18 16:33:00,76.170076667,0.067943333,274.427345257,274.643998600,274.469018592,0.885314486,16.048201873,3.294329045,-4.405176667,5.553643333,0.637847808,1.746453333,35.406223333,43.422576667,-2.487141111,-6.800881111,-0.110552222,-0.067943333
2026-06-18 16:18:00,78.943864444,-0.019742222,274.345390808,274.579403042,274.466396370,0.888246709,2.938121251,3.253146821,-0.508936667,1.943321111,0.264154457,1.782100000,40.867825556,36.802875556,-2.474852222,-6.800572222,-0.126496667,0.019742222
2026-06-18 16:03:00,87.401967778,-0.008181111,275.864578658,276.275830900,276.016510888,0.901143376,2.987114586,3.330722380,-0.507855556,1.993242222,0.256944457,1.827582222,41.811023333,44.271217778,-2.439520000,-6.800646667,-0.141618889,0.008181111
2026-06-18 15:48:00,74.311675556,-0.002228889,276.471405354,276.889713152,276.615495361,0.898237820,3.002115698,3.345683492,-0.510052222,2.005071111,0.256530012,1.761450000,28.617637778,44.442640000,-2.489467778,-6.801674444,-0.109868889,0.002228889
2026-06-18 15:33:00,96.016844444,-0.000348889,276.000141998,276.380268683,276.294260901,0.896925598,2.977732364,3.285276823,-0.508205556,1.978243333,0.259036679,1.867164444,50.431947778,44.225937778,-2.414188889,-6.797372222,-0.158903333,0.000348889
2026-06-18 15:18:00,78.234435556,0.005208889,276.462522020,276.816812037,276.793323147,0.897133376,2.978993475,3.281642378,-0.509426667,1.980993333,0.259351123,1.779448889,32.472360000,44.492053333,-2.473948889,-6.799092222,-0.118881111,-0.005208889
2026-06-18 15:03:00,97.324613333,-0.001933333,276.186274229,276.565209803,276.487616466,0.902691154,3.003461254,3.284679045,-0.534812222,1.988147778,0.271460013,1.863522222,51.598325556,44.397577778,-2.420600000,-6.796387778,-0.164052222,0.001933333
2026-06-18 14:48:00,96.905115556,-0.001292222,276.135412005,276.609818694,276.368749793,0.890675598,3.012162365,3.258863488,-0.549885556,1.979793333,0.280141124,1.836753333,50.778317778,44.839930000,-2.445012222,-6.797153333,-0.154280000,0.001292222
2026-06-18 14:33:00,81.161686667,0.004695556,276.596072026,277.185083166,276.991077601,0.905272265,3.039493478,3.238832376,-0.558605556,1.990027778,0.283162236,1.798997778,34.805400000,45.115894444,-2.468565556,-6.800548889,-0.121192222,-0.004695556
2026-06-18 14:18:00,72.928126667,0.006528889,276.711150921,277.339518728,277.086214272,0.906730043,3.078039035,3.298680157,-0.559853333,2.018596667,0.279784458,1.743280000,27.147283333,44.597416667,-2.506491111,-6.800965556,-0.102272222,-0.006528889
2026-06-18 14:03:00,96.283606667,0.003046667,276.554993136,277.098072050,276.900742041,0.897015598,3.054410145,3.257480155,-0.553361111,1.996447778,0.279510013,1.848977778,50.429471111,44.558518889,-2.440252222,-6.796494444,-0.154061111,-0.003046667
2026-06-18 13:48:00,79.924647778,0.011650000,276.745165367,277.414247621,277.236160946,0.904476710,3.052374589,3.349462381,-0.522504444,2.025674444,0.260354457,1.764122222,30.763835556,47.919194444,-2.491557778,-6.800516667,-0.112477778,-0.011650000
2026-06-18 13:33:00,98.584662222,0.001858889,276.397600906,276.981885378,276.922228709,0.889688931,2.984605697,3.395291272,-0.489673333,2.012823333,0.245347789,1.909808889,53.083768889,44.080757778,-2.376756667,-6.798171111,-0.171021111,-0.001858889
2026-06-18 13:18:00,96.015712222,0.002988889,276.210002008,276.769942035,276.755027590,0.895315598,2.993500142,3.402879051,-0.489086667,2.017568889,0.244666678,1.888177778,51.031307778,43.585313333,-2.398983333,-6.799152222,-0.167211111,-0.002988889
2026-06-18 13:03:00,69.239266667,0.015386667,276.474708687,277.228424279,277.010889824,0.899961154,2.966229030,3.380912383,-0.490324444,2.007696667,0.246323345,1.768946667,24.640906667,43.319737778,-2.468266667,-6.803990000,-0.102405556,-0.015386667
2026-06-18 12:48:00,90.991868889,0.020666667,276.258769788,277.035638714,276.843910927,0.895987820,2.977903475,3.385657939,-0.485381111,2.009808889,0.243634456,1.869328889,46.488566667,43.119354444,-2.401065556,-6.801257778,-0.152408889,-0.020666667
2026-06-18 12:33:00,82.827226667,0.028435556,275.439089749,276.149208672,276.106414225,0.894611154,2.963323474,3.359825715,-0.484548889,1.992442222,0.245260012,1.811807778,40.948603333,40.551364444,-2.446575556,-6.803110000,-0.139514444,-0.028435556
2026-06-18 12:18:00,68.608273333,0.039220000,275.065840843,275.775748654,275.691263095,0.883163375,2.945012362,3.356891271,-0.485801111,1.980570000,0.247446678,1.742556667,28.825953333,38.525564444,-2.485166667,-6.803604444,-0.105424444,-0.039220000
2026-06-18 12:03:00,87.220918889,0.032305556,274.892805279,275.610760869,275.476627529,0.906297821,2.971775697,3.378852383,-0.485036667,1.998982222,0.244686678,1.828352222,43.207560000,42.670043333,-2.419884444,-6.801443333,-0.139984444,-0.032305556
2026-06-18 11:48:00,71.661067778,0.037585556,275.229551962,275.937867551,275.760715320,0.890221153,3.022893477,3.371973493,-0.487572222,2.009006667,0.244635567,1.760582222,27.662073333,42.725984444,-2.466542222,-6.804055556,-0.106408889,-0.037585556
2026-06-18 11:33:00,90.491841111,0.032644444,274.971264172,275.702470873,275.559684199,0.900160043,3.017029032,3.349692381,-0.486757778,2.002378889,0.245244456,1.878434444,50.671818889,38.428345556,-2.388383333,-6.801471111,-0.157480000,-0.032644444
2026-06-18 11:18:00,58.177108889,0.044038889,275.373048635,276.205054230,276.037187556,0.892457820,3.058285701,3.390601272,-0.503050000,2.026412222,0.250400012,1.732335556,22.760484444,34.187338889,-2.492783333,-6.806172222,-0.087161111,-0.044038889
2026-06-18 11:03:00,87.157810000,0.036720000,274.723983049,275.590557534,275.457007528,0.896078931,3.017740143,3.326415714,-0.503431111,1.994152222,0.254566679,1.864897778,49.867882222,35.928461111,-2.410672222,-6.803295556,-0.150002222,-0.036720000
2026-06-18 10:48:00,58.675323333,0.045721111,273.860695230,274.798683052,274.586703042,0.895500043,3.018450143,3.295264601,-0.508264444,1.979550000,0.258881123,1.696642222,22.911515556,34.575430000,-2.524453333,-6.808331111,-0.078003333,-0.045721111
2026-06-18 10:33:00,83.937418889,0.040054444,273.726828557,274.595924154,274.441380813,0.875067819,3.031496811,3.334296825,-0.504363333,1.987031111,0.255870012,1.832270000,49.619325556,32.990186667,-2.434380000,-6.804165556,-0.141222222,-0.040054444
2026-06-18 10:18:00,71.418723333,0.042193333,274.002474126,274.821799720,274.569585264,0.891674487,3.031902366,3.305177935,-0.507905556,1.985061111,0.258068901,1.730425556,32.960553333,37.235650000,-2.503528889,-6.806687778,-0.105652222,-0.042193333
2026-06-18 10:03:00,75.748887778,0.040677778,274.140431910,275.012497507,274.741251938,0.888782264,3.048666811,3.346872381,-0.509596667,2.001584444,0.256821123,1.783642222,40.058211111,34.416631111,-2.464414444,-6.805433333,-0.121514444,-0.040677778
2026-06-18 09:48:00,83.972462222,0.038695556,273.964767457,274.770896384,274.633438600,0.884143375,3.049187923,3.295332379,-0.506415556,1.985068889,0.257151123,1.815373333,47.874793333,34.788711111,-2.451114444,-6.804865556,-0.139416667,-0.038695556
2026-06-18 09:33:00,59.166186667,0.044627778,274.342684142,275.156624180,274.990556395,0.891940042,3.016342365,3.320802380,-0.507118889,1.987853333,0.257304457,1.695745556,23.912861111,34.064698889,-2.527927778,-6.807891111,-0.082753333,-0.044627778
2026-06-18 09:18:00,84.736948889,0.037720000,274.048757461,274.763143051,274.644517489,0.899095598,3.026867922,3.295736823,-0.502833333,1.983214444,0.255557790,1.813415556,48.764848889,34.661517778,-2.453477778,-6.804244444,-0.144466667,-0.037720000
2026-06-18 09:03:00,63.393417778,0.045665556,274.683678602,275.385839747,275.250331963,0.892327820,3.012637921,3.316517935,-0.511551111,1.987634444,0.259738901,1.698490000,26.416552222,35.789926667,-2.530750000,-6.807396667,-0.087941111,-0.045665556
2026-06-18 08:48:00,81.544012222,0.028556667,274.411789701,275.143604180,275.040381953,0.900991154,3.042021256,3.260506822,-0.517011111,1.981003333,0.263115568,1.799063333,48.705170000,31.556790000,-2.476072222,-6.804844444,-0.137007778,-0.028556667
2026-06-18 08:33:00,62.650841111,0.034096667,274.862628611,275.619567536,275.530668643,0.901942265,3.043551256,3.302281268,-0.520483333,1.996661111,0.263135568,1.707984444,27.922155556,33.541184444,-2.535574444,-6.807820000,-0.091367778,-0.034096667
2026-06-18 08:18:00,78.091248889,0.027401111,274.993708617,275.665099760,275.543105310,0.888780042,3.028243477,3.285175712,-0.519988889,1.984408889,0.264203346,1.792211111,44.885986667,31.933040000,-2.484015556,-6.804678889,-0.132818889,-0.027401111
2026-06-18 08:03:00,77.816994444,0.021892222,275.165839736,275.747345320,275.694777539,0.890261153,3.050686812,3.329221269,-0.522584444,2.004031111,0.262970012,1.796874444,45.207547778,31.335156667,-2.479966667,-6.804443333,-0.133130000,-0.021892222
2026-06-18 07:48:00,60.580105556,0.015705556,275.706171984,276.210303119,276.136232005,0.888472264,3.020210143,3.336185714,-0.524795556,2.000413333,0.264578901,1.707160000,29.815715556,29.582025556,-2.548257778,-6.805740000,-0.096190000,-0.015705556
2026-06-18 07:33:00,85.779187778,0.007573333,275.548320866,276.070476446,276.047749778,0.888212264,3.043446811,3.337282381,-0.518387778,2.006205556,0.260598901,1.814636667,48.077700000,36.405238889,-2.476241111,-6.803454444,-0.145768889,-0.007573333
2026-06-18 07:18:00,58.947326667,0.014675556,276.081149780,276.660065363,276.569544247,0.901160043,3.057344590,3.321979047,-0.517262222,2.013424444,0.259380012,1.670728889,24.466746667,33.327113333,-2.575323333,-6.807456667,-0.083565556,-0.014675556
2026-06-18 07:03:00,76.316175556,0.012615556,274.594760820,275.013281951,275.087319733,0.893636709,2.935466806,3.313394602,-0.513850000,1.964234444,0.263851124,1.749014444,46.834520000,28.246491111,-2.522111111,-6.849664444,-0.129908889,-0.012615556
2026-06-18 06:48:00,52.823391111,0.022185556,275.106177511,275.467085306,275.677715316,0.884167820,2.925199028,3.305341268,-0.519113333,1.960257778,0.266947790,1.627104444,22.869555556,28.845844444,-2.613125556,-6.875145556,-0.073736667,-0.022185556
2026-06-18 06:33:00,81.760006667,0.010016667,274.813208608,275.205335294,275.434350860,0.900274487,2.936973473,3.295465712,-0.517136667,1.963357778,0.265814457,1.782437778,46.115622222,34.379083333,-2.502976667,-6.872127778,-0.139028889,-0.010016667
2026-06-18 06:18:00,56.667424444,0.021598889,275.279817520,275.663688649,275.841983102,0.892473376,4.368199096,3.285272378,-1.140442222,2.356014444,0.482676690,1.621584444,24.346852222,31.839430000,-2.607841111,-6.830465556,-0.083552222,-0.021598889
2026-06-18 06:03:00,78.912783333,0.001023333,275.324610855,275.516969753,275.771024210,0.897223376,3.567279058,3.239055709,-0.802686667,2.122880000,0.368297795,1.456074444,45.851696667,32.407698889,-2.536378889,-6.310792222,-0.165043333,-0.001023333
2026-06-18 05:48:00,55.343693333,0.000242222,275.860143103,276.136755338,276.258157566,0.881932264,3.649869062,3.327614602,-0.854987778,2.170444444,0.393196685,1.576327778,27.116901111,27.505452222,-2.401066667,-6.266927778,0.049400000,-0.000242222
2026-06-18 05:33:00,67.550211111,-0.002254444,275.132436401,275.404945303,275.483046418,0.887523375,3.834610182,3.336715714,-0.936984444,2.219468889,0.424616687,1.681727778,39.503083333,27.302384444,-2.339620000,-6.305403333,0.007388889,0.002254444
2026-06-18 05:18:00,64.699274444,-0.002255556,275.583693090,275.828811990,275.931284217,0.881108931,3.872939073,3.384407939,-0.938748889,2.244942222,0.420800020,1.667440000,36.493064444,27.477518889,-2.353966667,-6.305047778,0.014230000,0.002255556
2026-06-18 05:03:00,61.304735556,-0.002422222,276.023726444,276.337254236,276.404728684,0.878014486,3.894151296,3.413809051,-0.946235556,2.262047778,0.421087798,1.661073333,33.455528889,27.134368889,-2.364034444,-6.304937778,0.021586667,0.002422222
2026-06-18 04:48:00,68.462527778,-0.004157778,276.142725338,276.493066466,276.568799803,0.909612265,3.898461296,3.338796825,-0.954994444,2.252476667,0.426413354,1.689373333,40.432851111,27.295297778,-2.354225556,-6.304040000,0.006180000,0.004157778
2026-06-18 04:33:00,56.119991111,-0.000690000,275.956321996,276.295136457,276.333252014,0.900956709,3.891814629,3.328409047,-0.955990000,2.243661111,0.428474465,1.633274444,29.075260000,26.367446667,-2.384698889,-6.305040000,0.030756667,0.000690000
2026-06-18 04:18:00,73.777542222,-0.006510000,276.094234225,276.459790909,276.457237575,0.892143376,3.916146853,3.298847934,-0.954622222,2.240962222,0.428528909,1.731772222,46.555371111,26.445021111,-2.319943333,-6.303756667,-0.010888889,0.006510000
2026-06-18 04:03:00,46.857525556,0.001285556,276.486724244,276.863989817,276.895049818,0.899703376,3.900003519,3.346531270,-0.955924444,2.255176667,0.426575576,1.597662222,19.769446667,26.446341111,-2.409013333,-6.307736667,0.052314444,-0.001285556
2026-06-18 03:48:00,74.208920000,-0.006953333,276.111516448,276.489037577,276.555672025,0.896678931,3.883972407,3.313692380,-0.952761111,2.237888889,0.428342243,1.735580000,46.493004444,26.933096667,-2.317982222,-6.304172222,-0.014900000,0.006953333
2026-06-18 03:33:00,50.111696667,0.000615556,276.475824243,276.851664261,276.918810931,0.902200043,3.913719075,3.338546825,-0.957582222,2.257457778,0.426568909,1.619142222,22.297345556,27.152791111,-2.389347778,-6.307398889,0.045535556,-0.000615556
2026-06-18 03:18:00,72.319482222,-0.011783333,276.317133124,276.572937581,276.696813142,0.903466710,3.898520185,3.348691270,-0.956084444,2.254433333,0.426645576,1.711490000,44.368021111,27.196055556,-2.339330000,-6.303672222,-0.004722222,0.011783333
2026-06-18 03:03:00,58.431677778,-0.007442222,276.407096462,276.767989812,276.810163148,0.888388931,3.911993519,3.326121269,-0.958873333,2.248977778,0.428840020,1.659756667,30.503548889,27.227245556,-2.362613333,-6.305686667,0.026283333,0.007442222
2026-06-18 02:48:00,66.149021111,-0.011324444,276.347387570,276.682553142,276.785017591,0.902673376,3.882819073,3.347954603,-0.956173333,2.250417778,0.427300020,1.679125556,38.185942222,27.240126667,-2.359993333,-6.304432222,0.010726667,0.011324444
2026-06-18 02:33:00,61.379404444,-0.008917778,276.352439793,276.704070921,276.777645368,0.909561154,3.889569074,3.344023492,-0.957142222,2.253180000,0.427221131,1.663177778,33.439552222,27.233816667,-2.363393333,-6.305058889,0.022121111,0.008917778
2026-06-18 02:18:00,63.165581111,-0.009055556,276.277274234,276.619506472,276.664265363,0.906928932,3.928732409,3.347240159,-0.957815556,2.263386667,0.425701131,1.666743333,35.215197778,27.241455556,-2.363978889,-6.304916667,0.019821111,0.009055556
2026-06-18 02:03:00,65.215146667,-0.010715556,276.208602008,276.476364243,276.640847584,0.904221154,3.896300185,3.313123491,-0.956606667,2.243526667,0.428890020,1.673134444,37.234420000,27.264198889,-2.360067778,-6.304944444,0.015600000,0.010715556
2026-06-18 01:48:00,58.320268889,-0.007866667,276.153970894,276.410489795,276.542118691,0.888996709,3.910701297,3.350146826,-0.954504444,2.252926667,0.426342242,1.650765556,30.338780000,27.285227778,-2.370001111,-6.305452222,0.029693333,0.007866667
2026-06-18 01:33:00,73.347457778,-0.012062222,275.915846439,276.160103117,276.250378677,0.900893376,3.940179076,3.372450160,-0.953636667,2.268330000,0.422991131,1.723438889,45.242297778,27.335357778,-2.323386667,-6.303760000,-0.006834444,0.012062222
2026-06-18 01:18:00,50.997573333,-0.004944444,276.071426446,276.376138683,276.462109798,0.900410043,3.912382408,3.320194602,-0.956403333,2.247772222,0.427812243,1.626808889,22.965423333,27.361744444,-2.378734444,-6.306915556,0.045473333,0.004944444
2026-06-18 01:03:00,76.127565556,-0.012235556,275.656434204,275.854664214,275.946527551,0.894530042,3.892330185,3.316376824,-0.951645556,2.235446667,0.428167798,1.724702222,48.001266667,27.353242222,-2.324333333,-6.303517778,-0.013635556,0.012235556
2026-06-18 00:48:00,51.863368889,-0.005176667,275.666450871,275.906813105,275.985157553,0.907161154,3.885922407,3.331907936,-0.954427778,2.241775556,0.428316687,1.624824444,23.828243333,27.364728889,-2.372210000,-6.307012222,0.044328889,0.005176667
2026-06-18 00:33:00,76.098994444,-0.013742222,275.748930875,275.944457551,276.118430893,0.893441154,3.897974630,3.341964603,-0.946961111,2.244804444,0.424401131,1.738150000,47.928814444,27.378991111,-2.308582222,-6.303393333,-0.013913333,0.013742222
2026-06-18 00:18:00,46.687326667,-0.005088889,277.229093168,277.321864283,277.567463184,0.883823375,3.944431298,3.366371271,-0.952937778,2.273293333,0.421621131,1.604135556,18.657222222,27.378906667,-2.399416667,-6.306810000,0.055416667,0.005088889
2026-06-18 00:03:00,76.117430000,-0.013185556,276.561358692,276.718490921,276.924516487,0.901608932,3.893592407,3.357962382,-0.949835556,2.256677778,0.423366687,1.745932222,47.944698889,27.376634444,-2.312830000,-6.302882222,-0.015988889,0.013185556
2026-06-17 23:48:00,55.157757778,-0.006497778,276.631206473,276.784665369,277.011918713,0.893726709,3.888355740,3.344285714,-0.951487778,2.249872222,0.425590020,1.632352222,24.718587778,29.758305556,-2.378753333,-6.306540000,0.040143333,0.006497778
2026-06-17 23:33:00,78.393915556,-0.012534444,276.591462026,276.725009810,276.924140931,0.898264487,3.874283517,3.324100158,-0.947225556,2.241088889,0.425038909,1.732274444,43.010478889,34.598387778,-2.318057778,-6.303237778,-0.009476667,0.012534444
2026-06-17 23:18:00,59.194205556,-0.007392222,276.586005359,276.698799809,276.943806487,0.895310043,3.870502406,3.359960160,-0.948772222,2.249112222,0.424405576,1.656585556,29.523687778,28.962704444,-2.363600000,-6.305595556,0.027202222,0.007392222
2026-06-17 23:03:00,66.855628889,-0.009143333,276.110614226,276.260736455,276.493626466,0.894084487,3.882439073,3.320023491,-0.947565556,2.237405556,0.425721131,1.688730000,37.198484444,28.915980000,-2.343923333,-6.304675556,0.011146667,0.009143333
2026-06-17 22:48:00,63.882258889,-0.008286667,275.764996431,275.853765325,276.005327554,0.902501154,3.882316851,3.322826824,-0.946578889,2.236956667,0.425297798,1.682175556,34.225192222,28.921470000,-2.332917778,-6.305434444,0.016162222,0.008286667
2026-06-17 22:33:00,66.294464444,-0.010774444,276.792498702,276.874870929,277.009767602,0.901446709,3.883589073,3.354211270,-0.951160000,2.253934444,0.424630020,1.676152222,32.686373333,32.883098889,-2.344197778,-6.304670000,0.021074444,0.010774444
2026-06-17 22:18:00,71.656682222,-0.012697778,276.637795362,276.656679807,276.864132039,0.909467821,3.896806852,3.347522381,-0.950013333,2.256496667,0.423495576,1.721415556,40.031134444,30.854145556,-2.309588889,-6.303924444,0.001058889,0.012697778
2026-06-17 22:03:00,60.572020000,-0.009458889,276.500460911,276.531836468,276.684384253,0.900268932,3.887983518,3.323289047,-0.954646667,2.243570000,0.427971131,1.643640000,28.705935556,31.177091111,-2.362853333,-6.304655556,0.031275556,0.009458889
2026-06-17 21:48:00,66.463651111,-0.011230000,276.244976454,276.324903125,276.447480908,0.890322265,3.880996851,3.309784602,-0.954421111,2.233356667,0.429890020,1.555803333,36.818406667,29.043862222,-2.554842222,-6.535942222,-0.251854444,0.011230000
2026-06-17 21:33:00,58.077131111,-0.008461111,276.256452010,276.227399787,276.417087574,0.899724487,3.885961296,3.350355715,-0.956328889,2.248054444,0.427901131,1.521172222,28.490675556,29.021612222,-2.578202222,-6.552020000,-0.252401111,0.008461111
2026-06-17 21:18:00,67.497308889,-0.011826667,275.893844215,275.891885326,275.965253108,0.897274487,3.840014627,3.386219050,-0.924577778,2.241454444,0.414840020,1.552848889,37.870752222,28.998285556,-2.562178889,-6.551053333,-0.273487778,0.011826667
2026-06-17 21:03:00,58.259981111,-0.009280000,275.891426437,275.868484214,275.957894218,0.897250043,3.801153514,3.381781272,-0.897394444,2.229398889,0.404711130,1.533807778,28.259893333,29.363674444,-2.559646667,-6.552168889,-0.256110000,0.009280000
2026-06-17 20:48:00,69.262300000,-0.009648889,275.560903088,275.488466418,275.610413091,0.901648932,3.922596853,3.395381272,-0.922616667,2.264935556,0.406342242,1.814576667,34.403696667,33.966643333,-2.548478889,-7.026793333,-0.249415556,0.009648889
2026-06-17 20:33:00,69.300462222,0.147678889,275.168804181,275.108229734,275.270294186,0.878976708,25.275475645,3.475765721,-7.156730000,8.152110000,0.878062264,1.833550000,39.400122222,35.223520000,-2.528107778,-7.058831111,-0.243455556,-0.147678889
2026-06-17 20:18:00,74.471486667,0.147225556,274.965854171,274.842310832,275.028121952,0.895863376,25.313580091,3.490380166,-7.163458889,8.163530000,0.877671153,1.864774444,50.015947778,29.754223333,-2.512341111,-7.057326667,-0.263240000,-0.147225556
2026-06-17 20:03:00,76.016271111,0.146557778,274.784273052,274.732907494,274.865625278,0.899452265,25.329540092,3.496567944,-7.163795556,8.167086667,0.877361153,1.875963333,48.443277778,32.860825556,-2.501146667,-7.057806667,-0.262943333,-0.146557778
2026-06-17 19:48:00,70.339300000,0.147098889,275.932785328,275.889075326,276.012828665,0.899273376,25.177498974,3.497875722,-7.162821111,8.159793333,0.877994486,1.911611111,43.121077778,32.469432222,-2.495427778,-7.058834444,-0.254332222,-0.147098889
2026-06-17 19:33:00,70.039923333,0.148425556,275.916195328,275.923926439,275.941019773,0.888256709,25.172174529,3.516612389,-7.161824444,8.161061111,0.877765597,1.877613333,38.914327778,36.409806667,-2.519823333,-7.059375556,-0.241098889,-0.148425556
2026-06-17 19:18:00,75.707820000,0.146196667,275.542970865,275.663110871,275.661817538,0.895356709,25.203077864,3.501466833,-7.164378889,8.159481111,0.878240042,1.941227778,50.026794444,30.904176667,-2.472850000,-7.059042222,-0.266095556,-0.146196667
